"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.892300781E1,-4.949100018E0,1.136139965E1,1.250339985E1
2.893298750E1,-5.992300034E0,1.457730007E1,1.440629959E1
2.894299844E1,-4.606100082E0,1.675549889E1,1.626319885E1
2.895300938E1,-1.450599909E0,1.626549911E1,1.657349968E1
2.896298750E1,1.358999908E-1,1.479159927E1,1.617959976E1
2.897300000E1,3.163699865E0,1.157619953E1,1.565999985E1
2.898301094E1,4.774699688E0,8.019100189E0,1.739200020E1
2.899299062E1,5.461499691E0,4.991399765E0,2.219299889E1
2.900300156E1,6.985799789E0,2.214299917E0,2.553649902E1
2.901298125E1,9.339300156E0,-5.971999764E-1,2.443939972E1
2.902299375E1,1.202449989E1,-3.082499981E0,1.866219902E1
2.903301250E1,1.400399971E1,-4.071399689E0,1.033029938E1
2.904298281E1,1.376519966E1,-3.440199852E0,1.876899958E0
2.905299375E1,1.251200008E1,-3.778899908E0,-5.504299641E0
2.906300625E1,9.902999878E0,-3.201200008E0,-1.032689953E1
2.907298594E1,6.184499741E0,-1.431800008E0,-1.188819981E1
2.908299688E1,3.644299984E0,1.840000041E-2,-1.102929974E1
2.909300781E1,2.911199808E0,-2.040999979E-1,-9.270199776E0
2.910298750E1,3.098699808E0,-1.435999990E0,-7.610599995E0
2.911300000E1,4.380799770E0,-2.254199982E0,-6.673099995E0
2.912300938E1,5.839600086E0,-2.266099930E0,-6.639299870E0
2.913298906E1,7.164999962E0,-1.969799995E0,-6.708699703E0
2.914300156E1,7.894099712E0,-1.413900018E0,-6.713599682E0
2.915301094E1,8.301199913E0,-8.009999990E-1,-6.840600014E0
2.916299063E1,8.555999756E0,2.017000020E-1,-6.966300011E0
2.917300312E1,8.516599655E0,1.291800022E0,-7.283799648E0
2.918298281E1,7.774799824E0,2.423199892E0,-7.578499794E0
2.919299375E1,6.413099766E0,3.622099876E0,-7.488399982E0
2.920300469E1,4.795300007E0,4.327099800E0,-7.023399830E0
2.921298438E1,3.189399958E0,4.607299805E0,-5.714900017E0
2.922299531E1,1.940199971E0,4.513499737E0,-3.756699800E0
2.923300781E1,1.231400013E0,4.739799976E0,-7.645999789E-1
2.924298750E1,8.211999536E-1,5.302899837E0,3.701900005E0
2.925299688E1,4.341999888E-1,5.889100075E0,8.993000031E0
2.926300938E1,1.811999977E-1,5.643899918E0,1.447029972E1
2.927300000E1,-1.994999945E-1,4.514899731E0,1.825160027E1
2.928300000E1,-9.617999792E-1,4.306299686E0,1.937539864E1
2.929301094E1,-1.966599941E0,5.592299938E0,1.715909958E1
2.930299063E1,-3.023200035E0,6.609699726E0,1.482979965E1
2.931300156E1,-4.437799931E0,6.694799900E0,1.504699993E1
2.932298125E1,-6.727900028E0,6.055899620E0,1.567259979E1
2.933299219E1,-8.432499886E0,5.324199677E0,1.495269966E1
2.934300469E1,-8.515799522E0,4.666800022E0,1.403619957E1
2.935298438E1,-7.987099648E0,2.474799871E0,1.254809952E1
2.936299531E1,-6.515500069E0,-3.981999755E-1,1.127670002E1
2.937300625E1,-4.955199718E0,-3.003099918E0,9.032599449E0
2.938298594E1,-3.955699921E0,-4.539999962E0,6.016399860E0
2.939299688E1,-3.935199976E0,-5.263099670E0,2.153599977E0
2.940300781E1,-4.254899979E0,-5.758599758E0,-1.580199957E0
2.941298750E1,-5.009200096E0,-6.047399998E0,-4.061399937E0
2.942299844E1,-6.176199913E0,-6.380799770E0,-4.947199821E0
2.943301094E1,-7.367699623E0,-6.778699875E0,-4.588799953E0
2.944298906E1,-8.901399612E0,-7.114500046E0,-3.331199884E0
2.945300156E1,-1.001729965E1,-7.214299679E0,-2.604399920E0
2.946301250E1,-1.050299931E1,-6.840399742E0,-2.861500025E0
2.947299219E1,-1.051980019E1,-6.559599876E0,-4.098400116E0
2.948300313E1,-9.980599403E0,-6.252500057E0,-6.042199612E0
2.949298281E1,-8.834199905E0,-6.024499893E0,-8.026999474E0
2.950299375E1,-7.452899933E0,-5.862299919E0,-1.004720020E1
2.951300469E1,-5.582999706E0,-5.542200089E0,-1.200799942E1
2.952298438E1,-3.647699833E0,-5.148999691E0,-1.338129997E1
2.953299531E1,-1.986099958E0,-4.745899677E0,-1.302769947E1
2.954300781E1,-1.243099928E0,-3.953999996E0,-1.107839966E1
2.955298594E1,-2.224900007E0,-2.419299841E0,-7.957599640E0
2.956299844E1,-4.165299892E0,3.682000041E-1,-5.012399673E0
2.957300938E1,-6.230299950E0,3.885299921E0,-3.961999893E0
2.958298906E1,-7.471799850E0,7.135499954E0,-5.107299805E0
2.959300000E1,-7.006199837E0,9.287499428E0,-6.475399971E0
2.960301094E1,-5.205999851E0,1.019429970E1,-6.911999702E0
2.961299063E1,-3.414799929E0,1.057389927E1,-4.447999954E0
2.962300156E1,-2.591099977E0,1.075939941E1,1.968999982E0
2.963298125E1,-2.254099846E0,1.056849957E1,9.998000145E0
2.964299219E1,-6.477999687E-1,1.041119957E1,1.632749939E1
2.965300469E1,1.792199969E0,1.090100002E1,1.840110016E1
2.966298281E1,4.748399734E0,1.242709923E1,1.637310028E1
2.967299531E1,7.781499863E0,1.402969933E1,1.447929955E1
2.968300625E1,9.692500114E0,1.343540001E1,1.550129986E1
2.969298594E1,1.142009926E1,9.273300171E0,1.860549927E1
2.970299688E1,1.312119961E1,4.133599758E0,2.150989914E1
2.971300938E1,1.381069946E1,6.514999866E-1,2.158899879E1
2.972298750E1,1.328279972E1,-2.208999991E-1,1.985549927E1
2.973299844E1,1.196640015E1,-3.236999810E-1,1.515310001E1
2.974300938E1,1.032689953E1,2.437999994E-1,1.057759953E1
2.975298906E1,8.310400009E0,6.967999935E-1,6.304199696E0
2.976300156E1,6.972399712E0,5.056999922E-1,2.881399870E0
2.977301250E1,6.142099857E0,-1.652999967E-1,3.592000008E-1
2.978299219E1,5.724799633E0,-1.132499933E0,-1.312099934E0
2.979300313E1,5.764499664E0,-2.213399887E0,-2.651299953E0
2.980298281E1,6.396299839E0,-3.604599953E0,-3.986999989E0
2.981299375E1,6.725499630E0,-4.497799873E0,-4.862699986E0
2.982300469E1,6.850299835E0,-4.969099998E0,-5.372900009E0
2.983298594E1,6.974999905E0,-4.801300049E0,-6.061500072E0
2.984299531E1,6.879499912E0,-3.675099850E0,-7.285699844E0
2.985300781E1,6.387399673E0,-1.989099979E0,-8.355199814E0
2.986298594E1,5.852900028E0,-6.822999716E-1,-9.455200195E0
2.987299844E1,5.384200096E0,4.054999948E-1,-1.017299938E1
2.988300938E1,4.941599846E0,1.375999928E0,-1.017249966E1
2.989298906E1,5.045300007E0,2.516899824E0,-9.330999374E0
2.990300000E1,4.576499939E0,3.604799986E0,-8.155900002E0
2.991301094E1,4.023999691E0,4.515199661E0,-6.717599869E0
2.992299062E1,3.140300035E0,5.030499935E0,-4.513199806E0
2.993300156E1,2.435400009E0,5.239199638E0,-1.693899989E0
2.994298125E1,2.366099834E0,5.214399815E0,1.300899982E0
2.995299375E1,3.705299854E0,5.644899845E0,3.931699991E0
2.996300469E1,6.287299633E0,6.821199894E0,5.492499828E0
2.997298438E1,7.985299587E0,7.736099720E0,8.227600098E0
2.998299531E1,1.016659927E1,7.469299793E0,1.370899963E1
2.999300625E1,1.295799923E1,6.918999672E0,2.020019913E1
3.000298594E1,1.350789928E1,6.301799774E0,2.576989937E1
3.001299688E1,1.085289955E1,5.936100006E0,2.792980003E1
3.002300781E1,5.839399815E0,6.394399643E0,2.530089951E1
3.003299063E1,9.928999543E-1,6.958499908E0,2.117499924E1
3.004299844E1,-3.203500032E0,6.766399860E0,1.923869896E1
3.005300938E1,-6.477699757E0,4.879600048E0,1.814060020E1
3.006298906E1,-9.133699417E0,2.374799967E0,1.594179916E1
3.007300156E1,-1.080809975E1,-8.349999785E-2,1.219849968E1
3.008301250E1,-1.109539986E1,-2.067999840E0,6.965899944E0
3.009299219E1,-1.024809933E1,-3.105299950E0,1.147799969E0
3.010300312E1,-9.501199722E0,-3.334299803E0,-1.715600014E0
3.011298281E1,-8.596300125E0,-4.098999977E0,-6.281499863E0
3.012299375E1,-8.563399315E0,-5.576299667E0,-9.048299789E0
3.013300625E1,-9.067999840E0,-7.705699921E0,-1.027169991E1
3.014298438E1,-1.110339928E1,-9.415499687E0,-9.114799500E0
3.015299531E1,-1.336359978E1,-1.000619984E1,-7.444200039E0
3.016300781E1,-1.491889954E1,-1.019110012E1,-6.293200016E0
3.017298750E1,-1.571980000E1,-1.041589928E1,-6.064499855E0
3.018299844E1,-1.593279934E1,-1.073029995E1,-6.703499794E0
3.019300938E1,-1.554679966E1,-1.090219975E1,-7.848699570E0
3.020298906E1,-1.467420006E1,-1.063749981E1,-9.100799561E0
3.021300000E1,-1.304780006E1,-1.008850002E1,-9.850599289E0
3.022301094E1,-1.127829933E1,-9.110799789E0,-1.029029942E1
3.023299063E1,-9.680099487E0,-8.024199486E0,-1.004150009E1
3.024300156E1,-9.481399536E0,-6.313699722E0,-9.035499573E0
3.025298125E1,-1.027979946E1,-3.119899988E0,-7.395099640E0
3.026299375E1,-1.046360016E1,2.250999957E-1,-6.838299751E0
3.027300469E1,-9.758699417E0,3.114499807E0,-6.612099648E0
3.028298438E1,-8.949999809E0,5.335700035E0,-5.484699726E0
3.029299531E1,-8.096699715E0,7.201699734E0,-2.607599974E0
3.030300625E1,-6.656899929E0,7.733399868E0,2.243900061E0
3.031298594E1,-4.780999660E0,8.064599991E0,9.059499741E0
3.032299688E1,-1.842299938E0,7.830999851E0,1.492749977E1
3.033300781E1,1.041399956E0,7.590899944E0,1.820800018E1
3.034298906E1,4.019999981E0,7.859899998E0,1.984179878E1
3.035300000E1,6.198999882E0,9.062099457E0,2.061479950E1
3.036301094E1,7.793999672E0,1.141510010E1,2.013699913E1
3.037298906E1,9.463299751E0,1.391659927E1,1.945069885E1
3.038300156E1,1.082419968E1,1.475719929E1,2.049569893E1
3.039301250E1,1.240810013E1,1.259229946E1,2.298089981E1
3.040299219E1,1.430340004E1,8.602199554E0,2.458079910E1
3.041300313E1,1.603289986E1,4.710999966E0,2.396080017E1
3.042298281E1,1.716129875E1,2.245899916E0,2.099779892E1
3.043299531E1,1.732839966E1,1.089999914E0,1.669099998E1
3.044300625E1,1.611149979E1,1.825599909E0,1.125719929E1
3.045298594E1,1.409649944E1,3.494799852E0,5.127199650E0
3.046299688E1,1.158469963E1,5.428799629E0,-3.759000003E-1
3.047300781E1,8.928299904E0,6.409100056E0,-4.184799671E0
3.048298594E1,7.573499680E0,6.275499821E0,-5.474499702E0
3.049299844E1,5.847499847E0,5.250499725E0,-6.388599873E0
3.050300938E1,4.688799858E0,3.426100016E0,-5.709099770E0
3.051298906E1,3.792299986E0,1.299199939E0,-4.355599880E0
3.052300000E1,3.259599924E0,-2.481999993E-1,-3.379699945E0
3.053301250E1,2.633100033E0,-9.892999530E-1,-3.349599838E0
3.054299062E1,1.912899971E0,-7.414999604E-1,-4.517099857E0
3.055300313E1,1.293200016E0,8.079999685E-2,-6.621099949E0
3.056298125E1,1.029699922E0,1.060699940E0,-8.549900055E0
3.057299375E1,9.733999968E-1,1.801499963E0,-9.987099648E0
3.058300469E1,1.348699927E0,1.859699965E0,-1.113369942E1
3.059298438E1,1.728199959E0,1.537400007E0,-1.164649963E1
3.060299531E1,2.096400023E0,7.242999673E-1,-1.103100014E1
3.061300625E1,2.907999992E0,6.746000051E-1,-9.692299843E0
3.062298594E1,3.436499834E0,1.205899954E0,-7.373699665E0
3.063299688E1,3.300299883E0,1.156799912E0,-3.987299919E0
3.064300781E1,3.328199863E0,4.518999755E-1,-9.279999733E-1
3.065298750E1,3.984999895E0,1.730000041E-2,1.869599938E0
3.066299844E1,4.819200039E0,-1.303000003E-1,5.400000095E0
3.067301094E1,6.450999737E0,1.291999966E-1,1.054439926E1
3.068298906E1,8.424799919E0,7.674999833E-1,1.507279968E1
3.069300156E1,9.365499496E0,1.895900011E0,1.759549904E1
3.070301250E1,8.168600082E0,4.205399990E0,1.649449921E1
3.071299219E1,5.558599949E0,7.658199787E0,1.517469978E1
3.072300312E1,2.150899887E0,9.923099518E0,1.732740021E1
3.073298438E1,-1.744399905E0,8.715899467E0,2.092759895E1
3.074299375E1,-5.118499756E0,6.151999950E0,2.214289856E1
3.075300469E1,-7.042500019E0,4.085499763E0,2.053089905E1
3.076298594E1,-7.904599667E0,2.628499985E0,1.699289894E1
3.077301406E1,-7.682199955E0,1.319199920E0,1.292210007E1
3.078300781E1,-6.434000015E0,-4.939999804E-2,8.608099937E0
3.079298750E1,-5.097099781E0,-1.483099937E0,4.408699989E0
3.080299844E1,-4.311199665E0,-2.228399992E0,5.745999813E-1
3.081300938E1,-4.397200108E0,-2.795099974E0,-2.714799881E0
3.082298906E1,-5.248799801E0,-3.876599789E0,-4.850800037E0
3.083300156E1,-6.360799789E0,-5.494400024E0,-4.872399807E0
3.084301250E1,-7.303799629E0,-7.373899937E0,-4.730400085E0
3.085299062E1,-8.654999733E0,-8.719799995E0,-4.444499969E0
3.086300313E1,-8.940099716E0,-9.644700050E0,-4.355700016E0
3.087298125E1,-9.608499527E0,-9.693399429E0,-4.686399937E0
3.088299375E1,-1.012609959E1,-9.780200005E0,-4.638899803E0
3.089300469E1,-1.017539978E1,-9.376099586E0,-4.479599953E0
3.090298438E1,-1.001410007E1,-8.716300011E0,-5.110099792E0
3.091299531E1,-9.367799759E0,-8.108499527E0,-6.329699993E0
3.092300625E1,-8.130100250E0,-7.471599579E0,-8.247699738E0
3.093298594E1,-6.572099686E0,-6.706500053E0,-1.021869946E1
3.094299688E1,-5.152400017E0,-5.739399910E0,-1.174219990E1
3.095300781E1,-3.721099854E0,-4.464200020E0,-1.213899994E1
3.096298906E1,-2.030299902E0,-3.584399939E0,-1.118509960E1
3.097300000E1,1.711999923E-1,-2.772500038E0,-8.569499969E0
3.098301094E1,1.377099991E0,-1.477699995E0,-3.987799883E0
3.099299062E1,1.971799970E0,9.332999587E-1,1.917099953E0
3.100300156E1,2.151200056E0,4.512700081E0,7.463699818E0
3.101301250E1,2.853399992E0,8.374699593E0,1.023820019E1
3.102299219E1,5.542900085E0,1.150119972E1,1.042319965E1
3.103300469E1,8.777599335E0,1.479239941E1,9.827699661E0
3.104298281E1,1.283080006E1,1.707369995E1,1.104249954E1
3.105299375E1,1.419899940E1,1.721679878E1,1.661429977E1
3.106300469E1,1.170519924E1,1.445699978E1,2.366259956E1
3.107298438E1,7.806299686E0,1.163280010E1,2.735869980E1
3.108299531E1,5.379299641E0,9.569299698E0,2.528039932E1
3.109300781E1,4.390799999E0,7.653299809E0,1.823439980E1
3.110298750E1,3.939399958E0,7.345899582E0,1.057889938E1
3.111299844E1,3.734899998E0,8.252399445E0,3.374399900E0
3.112300938E1,3.234400034E0,9.246799469E0,-3.145900011E0
3.113298906E1,2.696199894E0,9.327799797E0,-7.920499802E0
3.114300000E1,2.385200024E0,8.045999527E0,-1.037510014E1
3.115301250E1,2.249399900E0,5.858799934E0,-1.018789959E1
3.116299063E1,2.145799875E0,3.234099865E0,-8.760399818E0
3.117300312E1,2.019000053E0,9.988999963E-1,-7.364599705E0
3.118298281E1,2.339200020E0,-1.201799989E0,-6.210299969E0
3.119299375E1,3.127499819E0,-3.147599936E0,-5.336299896E0
3.120300469E1,3.608500004E0,-4.246699810E0,-4.802899837E0
3.121298438E1,4.063099861E0,-4.786499977E0,-5.050799847E0
3.122299531E1,4.423699856E0,-4.430500031E0,-6.283799648E0
3.123300625E1,4.695600033E0,-3.287899971E0,-7.770399570E0
3.124298750E1,4.546199799E0,-2.748299837E0,-8.847599983E0
3.125299688E1,4.615600109E0,-1.767799973E0,-9.396299362E0
3.126300938E1,4.448400021E0,-1.130599976E0,-1.014340019E1
3.127298906E1,4.417299747E0,-8.902999759E-1,-1.037939930E1
3.128300000E1,4.153500080E0,-5.655999780E-1,-1.040499973E1
3.129301094E1,3.686800003E0,-2.418999970E-1,-9.617499352E0
3.130299063E1,3.322299957E0,-2.999999851E-4,-7.343799591E0
3.131300156E1,2.693799973E0,1.494999975E-1,-3.546299934E0
3.132298125E1,2.244199991E0,1.121799946E0,1.277099967E0
3.133299219E1,1.961099982E0,2.838299990E0,5.171899796E0
3.134300313E1,2.610199928E0,5.000599861E0,7.693500042E0
3.135298281E1,3.617199898E0,8.117400169E0,8.246699333E0
3.136299375E1,4.864099979E0,1.177099991E1,8.987899780E0
3.137300625E1,6.534599781E0,1.463719940E1,1.047739983E1
3.138298438E1,6.558899879E0,1.524099922E1,1.217319965E1
3.139299688E1,5.309099674E0,1.455270004E1,1.269709969E1
3.140300781E1,2.641700029E0,1.356879997E1,1.186419964E1
3.141298750E1,-1.088599920E0,1.195549965E1,1.071649933E1
3.142299844E1,-4.650099754E0,9.351599693E0,9.734099388E0
3.143300938E1,-7.610299587E0,6.209699631E0,9.431900024E0
3.144298906E1,-1.026959991E1,3.164099932E0,9.285499573E0
3.145300000E1,-1.285309982E1,1.287400007E0,9.712200165E0
3.146301250E1,-1.489549923E1,-3.449999914E-2,9.384399414E0
3.147299062E1,-1.511069965E1,-8.952999711E-1,7.728899956E0
3.148300313E1,-1.343639946E1,-2.051399946E0,5.914499760E0
3.149298281E1,-1.165209961E1,-4.433799744E0,4.826399803E0
3.150299219E1,-1.002289963E1,-7.635399818E0,4.515500069E0
3.151300469E1,-8.809000015E0,-1.074959946E1,4.311599731E0
3.152298438E1,-8.106699944E0,-1.347629929E1,3.766999960E0
3.153299531E1,-7.715199947E0,-1.554529953E1,3.015899897E0
3.154300625E1,-7.593599796E0,-1.728089905E1,2.039599895E0
3.155298594E1,-7.346599579E0,-1.804990005E1,5.961999893E-1
3.156299688E1,-7.011600018E0,-1.785519981E1,-1.875599980E0
3.157300781E1,-6.718599796E0,-1.698309898E1,-5.295599937E0
3.158298906E1,-6.287199974E0,-1.514389992E1,-8.925700188E0
3.159300000E1,-5.906599998E0,-1.292189980E1,-1.143579960E1
3.160301094E1,-5.177799702E0,-1.066739941E1,-1.275379944E1
3.161299063E1,-3.365799904E0,-8.646599770E0,-1.410689926E1
3.162300156E1,-1.746699929E0,-7.403599739E0,-1.444399929E1
3.163298281E1,2.654999793E-1,-5.086499691E0,-1.351789951E1
3.164299219E1,1.089800000E0,-2.420500040E0,-1.011559963E1
3.165300312E1,7.342999578E-1,6.038999557E-1,-5.315000057E0
3.166298281E1,-2.768999934E-1,4.188099861E0,7.202000022E-1
3.167299531E1,-1.126399994E0,7.471599579E0,6.235300064E0
3.168300625E1,-6.898999810E-1,1.033249950E1,8.654199600E0
3.169298594E1,2.766700029E0,1.201130009E1,6.631000042E0
3.170299531E1,7.098399639E0,1.438099957E1,3.600600004E0
3.171300781E1,1.040699959E1,1.743190002E1,1.417899966E0
3.172298750E1,1.110369968E1,1.959409904E1,1.131600022E0
3.173299844E1,1.007959938E1,1.973299980E1,2.580999851E0
3.174300938E1,7.883399963E0,1.813640022E1,6.492499828E0
3.175299063E1,5.367199898E0,1.583719921E1,1.170589924E1
3.176300156E1,3.441799879E0,1.306869984E1,1.542609978E1
3.177301094E1,3.249699831E0,1.012699986E1,1.590499973E1
3.178299063E1,3.509199858E0,7.705199718E0,1.343479919E1
3.179300313E1,3.000299931E0,5.925699711E0,9.442199707E0
3.180298281E1,2.583099842E0,4.522299767E0,4.811500072E0
3.181299375E1,2.504899979E0,3.253399849E0,4.007999897E-1
3.182300469E1,2.131399870E0,2.225899935E0,-3.474999905E0
3.183298438E1,1.777699947E0,1.085399985E0,-6.202199936E0
3.184299531E1,1.444800019E0,-2.709999867E-2,-8.068799973E0
3.185300625E1,1.367699981E0,-1.362399936E0,-8.845999718E0
3.186298750E1,1.674299955E0,-2.798399925E0,-8.511300087E0
3.187299844E1,2.299799919E0,-4.089399815E0,-7.209399700E0
3.188300938E1,3.478699923E0,-4.888599873E0,-5.447000027E0
3.189298906E1,4.748300076E0,-5.166699886E0,-4.041800022E0
3.190300000E1,5.541999817E0,-4.918900013E0,-3.506099939E0
3.191301094E1,6.117599964E0,-4.443500042E0,-3.808899879E0
3.192299062E1,6.505599976E0,-3.746999979E0,-4.614999771E0
3.193300156E1,6.997099876E0,-3.019500017E0,-5.247900009E0
3.194298125E1,7.762099743E0,-2.591599941E0,-5.506599903E0
3.195299219E1,8.374699593E0,-2.281899929E0,-5.719899654E0
3.196300313E1,8.580399513E0,-2.390599966E0,-5.486700058E0
3.197298281E1,8.570199966E0,-2.263099909E0,-4.493899822E0
3.198299375E1,8.180299759E0,-2.043599844E0,-2.680599928E0
3.199300625E1,6.998600006E0,-1.523000002E0,-4.976999760E-1
3.200298594E1,5.511499882E0,-8.805999756E-1,6.275999546E-1
3.201299531E1,3.222299814E0,3.549000025E-1,2.752799988E0
3.202300781E1,1.483399987E0,2.466599941E0,5.344299793E0
3.203298750E1,1.383199930E0,4.838299751E0,7.652299881E0
3.204299844E1,3.425899982E0,6.947399616E0,8.695300102E0
3.205301094E1,6.890299797E0,9.363999367E0,9.762899399E0
3.206298906E1,9.376599312E0,1.093249989E1,1.143830013E1
3.207300156E1,9.549699783E0,1.235680008E1,1.395219994E1
3.208301250E1,6.822999954E0,1.328859997E1,1.809289932E1
3.209299219E1,2.476599932E0,1.295469952E1,2.245419884E1
3.210300312E1,-2.319299936E0,1.104529953E1,2.477330017E1
3.211298281E1,-6.170099735E0,8.757599831E0,2.396469879E1
3.212299375E1,-9.038599968E0,6.311299801E0,2.061759949E1
3.213300469E1,-1.101559925E1,3.937099934E0,1.594419956E1
3.214298438E1,-1.137489986E1,1.457899928E0,1.079150009E1
3.215299531E1,-1.009879971E1,-6.347000003E-1,5.771899700E0
3.216300781E1,-8.704899788E0,-2.177399874E0,1.256899953E0
3.217298594E1,-7.456099987E0,-3.704899788E0,-2.540199995E0
3.218299688E1,-6.915199757E0,-5.214299679E0,-5.556900024E0
3.219300938E1,-6.782700062E0,-6.819599628E0,-7.334199905E0
3.220298906E1,-7.234999657E0,-8.396200180E0,-8.233300209E0
3.221300000E1,-7.873099804E0,-9.518699646E0,-8.244899750E0
3.222301094E1,-8.730299950E0,-1.038679981E1,-8.066399574E0
3.223299844E1,-9.495499611E0,-1.085149956E1,-7.722299576E0
3.224300156E1,-9.761400223E0,-1.087549973E1,-7.553699970E0
3.225298125E1,-9.691499710E0,-1.059819984E1,-7.291299820E0
3.226299375E1,-9.050799370E0,-1.014179993E1,-7.713099957E0
3.227300469E1,-8.180399895E0,-9.728599548E0,-8.905699730E0
3.228298281E1,-7.064599991E0,-8.993999481E0,-1.039599991E1
3.229299375E1,-6.115799904E0,-8.141699791E0,-1.173460007E1
3.230300625E1,-5.364799976E0,-6.854899883E0,-1.228100014E1
3.231298594E1,-4.520499706E0,-5.106499672E0,-1.222189999E1
3.232299688E1,-3.840399981E0,-2.798300028E0,-1.133479977E1
3.233300781E1,-3.404799938E0,-1.446999907E-1,-9.744799614E0
3.234298750E1,-2.344300032E0,2.129400015E0,-7.280299664E0
3.235300000E1,-1.034099936E0,3.618799925E0,-3.693300009E0
3.236300938E1,-1.957999915E-1,5.100299835E0,8.368999958E-1
3.237298906E1,1.066999957E-1,6.681999683E0,5.711400032E0
3.238300156E1,8.699999750E-2,7.522699833E0,8.454199791E0
3.239301250E1,1.086400032E0,9.397199631E0,1.152979946E1
3.240299219E1,3.227599859E0,1.069819927E1,1.228730011E1
3.241300312E1,6.509899616E0,1.210769939E1,1.150589943E1
3.242298281E1,9.374499321E0,1.364579964E1,1.048939991E1
3.243299375E1,1.179349995E1,1.488709927E1,8.463500023E0
3.244300469E1,1.344849968E1,1.439470005E1,7.916999817E0
3.245298438E1,1.428389931E1,1.217070007E1,8.705299377E0
3.246299531E1,1.429749966E1,9.101699829E0,1.035649967E1
3.247300781E1,1.392709923E1,6.269700050E0,1.189079952E1
3.248298594E1,1.298129940E1,3.829199791E0,1.242159939E1
3.249299844E1,1.097539997E1,2.558799982E0,1.133300018E1
3.250300938E1,8.405799866E0,2.800299883E0,8.145199776E0
3.251298906E1,5.647099972E0,3.544699907E0,4.006099701E0
3.252300000E1,3.184599876E0,3.907899857E0,5.803999901E-1
3.253301250E1,1.191599965E0,3.490799904E0,-1.836399913E0
3.254299062E1,3.561999798E-1,2.224699974E0,-3.558300018E0
3.255300156E1,5.105000138E-1,3.543999791E-1,-4.142099857E0
3.256298125E1,9.702000022E-1,-1.717299938E0,-3.720999956E0
3.257299219E1,1.638999939E0,-3.713699818E0,-2.690799952E0
3.258300469E1,2.766899824E0,-5.098099709E0,-1.819399953E0
3.259298438E1,4.929299831E0,-5.315599918E0,-1.224599957E0
3.260299375E1,6.732899666E0,-4.158400059E0,-2.215600014E0
3.261300625E1,7.866699696E0,-1.831200004E0,-4.513400078E0
3.262298594E1,8.365499496E0,1.100899935E0,-7.073299885E0
3.263299688E1,8.355699539E0,3.378899813E0,-9.198699951E0
3.264300781E1,8.369899750E0,5.158899784E0,-1.004329967E1
3.265298750E1,8.774299622E0,6.846399784E0,-8.568699837E0
3.266299844E1,8.857600212E0,8.097800255E0,-4.337299824E0
3.267301094E1,8.237599373E0,8.570099831E0,8.197999597E-1
3.268298906E1,8.189199448E0,8.512000084E0,6.194900036E0
3.269300156E1,8.574199677E0,8.278900146E0,1.175479984E1
3.270301250E1,9.179900169E0,8.554800034E0,1.617099953E1
3.271299219E1,9.361700058E0,9.130799294E0,1.868949890E1
3.272300313E1,8.373199463E0,1.016419983E1,1.864239883E1
3.273298281E1,5.945299625E0,1.182489967E1,1.581749916E1
3.274299375E1,3.620599985E0,1.325899982E1,1.231059933E1
3.275300469E1,2.592499971E0,1.466619968E1,1.048349953E1
3.276298594E1,-5.279999971E-2,1.498600006E1,1.045679951E1
3.277299531E1,-3.519399881E0,1.410529995E1,1.162249947E1
3.278300625E1,-6.372900009E0,1.128979969E1,1.347529984E1
3.279298750E1,-7.923899651E0,6.772099972E0,1.458869934E1
3.280299844E1,-7.494199753E0,1.520499945E0,1.461399937E1
3.281300938E1,-5.967099667E0,-3.198299885E0,1.304879951E1
3.282298906E1,-4.128499985E0,-6.400300026E0,1.020109940E1
3.283300156E1,-3.015499830E0,-8.305399895E0,6.388499737E0
3.284301094E1,-2.406100035E0,-9.467800140E0,2.144799948E0
3.285299063E1,-2.596099854E0,-9.903299332E0,-1.818399906E0
3.286300312E1,-3.303399801E0,-1.039589977E1,-4.952600002E0
3.287298125E1,-4.592299938E0,-1.067949963E1,-6.620499611E0
3.288299219E1,-6.058899879E0,-1.124339962E1,-6.755399704E0
3.289300469E1,-7.687299728E0,-1.180809975E1,-6.015899658E0
3.290298438E1,-8.771100044E0,-1.176200008E1,-5.073699951E0
3.291299375E1,-9.410799980E0,-1.141440010E1,-4.783599854E0
3.292300625E1,-9.208600044E0,-1.094859982E1,-5.351500034E0
3.293298594E1,-8.928299904E0,-1.062259960E1,-7.006199837E0
3.294299688E1,-8.306799889E0,-1.021089935E1,-8.922100067E0
3.295300938E1,-7.150899887E0,-9.758899689E0,-1.071439934E1
3.296298906E1,-5.623699665E0,-8.949399948E0,-1.233699989E1
3.297300000E1,-4.074999809E0,-7.737299919E0,-1.295379925E1
3.298301094E1,-2.764400005E0,-6.352599621E0,-1.274860001E1
3.299298906E1,-1.801499963E0,-4.594299793E0,-1.170909977E1
3.300300156E1,-9.602999687E-1,-2.945600033E0,-9.866399765E0
3.301301250E1,-5.378000140E-1,-1.143599987E0,-6.873399734E0
3.302299219E1,-4.863999784E-1,9.267999530E-1,-3.329399824E0
3.303300312E1,-6.427999735E-1,3.279599905E0,3.838000000E-1
3.304298281E1,-6.258000135E-1,6.158799648E0,3.226699829E0
3.305299375E1,-2.549999952E-2,9.071000099E0,5.042900085E0
