"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.130078130E-1,1.493981838E0,7.891288757E0,5.248090267E0
4.179828130E-1,1.570596337E0,7.929595947E0,5.133168221E0
4.229875000E-1,1.647210717E0,8.044517517E0,5.209783077E0
4.279937500E-1,1.647210717E0,8.197746277E0,5.209783077E0
4.330000000E-1,1.723825216E0,8.006210327E0,5.324704647E0
4.380046880E-1,1.762132406E0,8.006210327E0,5.209783077E0
4.430093750E-1,1.800439715E0,8.006210327E0,5.248090267E0
4.479843750E-1,1.838746905E0,8.044517517E0,5.248090267E0
4.529890630E-1,1.953668594E0,8.121131897E0,5.248090267E0
4.579953130E-1,1.991975784E0,8.044517517E0,5.286397457E0
4.630000000E-1,1.915361404E0,8.121131897E0,5.363011837E0
4.680062500E-1,1.800439715E0,8.006210327E0,5.324704647E0
4.730109380E-1,1.723825216E0,8.006210327E0,5.286397457E0
4.779859380E-1,1.762132406E0,7.967903137E0,5.209783077E0
4.829921880E-1,1.685518026E0,8.006210327E0,5.248090267E0
4.879968750E-1,1.685518026E0,8.006210327E0,5.171475887E0
4.930031250E-1,1.723825216E0,7.967903137E0,5.094861031E0
4.980093750E-1,1.723825216E0,8.044517517E0,5.056553841E0
5.029828130E-1,1.800439715E0,8.044517517E0,4.941632271E0
5.079875000E-1,1.877054095E0,8.006210327E0,4.750096321E0
5.129937500E-1,1.877054095E0,7.929595947E0,4.826710701E0
5.180000000E-1,1.800439715E0,7.929595947E0,4.788403511E0
5.230046880E-1,1.800439715E0,7.929595947E0,4.788403511E0
5.280109380E-1,1.838746905E0,7.929595947E0,4.635174274E0
5.329843750E-1,1.762132406E0,7.929595947E0,4.635174274E0
5.379906250E-1,1.723825216E0,7.929595947E0,4.673481941E0
5.429953130E-1,1.608903527E0,8.006210327E0,4.788403511E0
5.480015630E-1,1.685518026E0,8.121131897E0,4.865017891E0
5.530078130E-1,1.685518026E0,8.121131897E0,5.094861031E0
5.579812500E-1,1.723825216E0,8.121131897E0,5.209783077E0
5.629875000E-1,1.647210717E0,8.197746277E0,5.324704647E0
5.679921880E-1,1.608903527E0,8.159439087E0,5.401319027E0
5.729984380E-1,1.532289028E0,8.006210327E0,5.516240597E0
5.780031250E-1,1.608903527E0,8.006210327E0,5.554547787E0
5.830093750E-1,1.647210717E0,8.044517517E0,5.439626217E0
5.879828130E-1,1.647210717E0,8.006210327E0,5.363011837E0
5.929890630E-1,1.647210717E0,8.006210327E0,5.363011837E0
5.979937500E-1,1.762132406E0,8.082824707E0,5.248090267E0
6.030000000E-1,1.800439715E0,8.121131897E0,5.133168221E0
6.080062500E-1,1.838746905E0,8.082824707E0,5.171475887E0
6.130109380E-1,1.762132406E0,8.236053467E0,5.133168221E0
6.179859380E-1,1.685518026E0,8.236053467E0,5.209783077E0
6.229906250E-1,1.647210717E0,8.274360657E0,5.401319027E0
6.279968750E-1,1.685518026E0,8.159439087E0,5.401319027E0
6.330031250E-1,1.608903527E0,8.006210327E0,5.363011837E0
6.380078130E-1,1.647210717E0,8.044517517E0,5.363011837E0
6.429812500E-1,1.647210717E0,8.159439087E0,5.286397457E0
6.479875000E-1,1.608903527E0,8.197746277E0,5.401319027E0
6.529921880E-1,1.685518026E0,8.236053467E0,5.439626217E0
6.579984380E-1,1.532289028E0,8.312667847E0,5.439626217E0
6.630046880E-1,1.532289028E0,8.350975990E0,5.439626217E0
6.680093750E-1,1.417367458E0,8.350975990E0,5.363011837E0
6.729843750E-1,1.493981838E0,8.389283180E0,5.363011837E0
6.779890630E-1,1.493981838E0,8.427590370E0,5.363011837E0
6.829953130E-1,1.532289028E0,8.504204750E0,5.324704647E0
6.880000000E-1,1.340752959E0,8.465897560E0,5.401319027E0
6.930062500E-1,1.302445769E0,8.427590370E0,5.248090267E0
6.980109380E-1,1.264138460E0,8.504204750E0,5.363011837E0
7.029859380E-1,1.110909581E0,8.542511940E0,5.592854977E0
7.079906250E-1,9.576807022E-1,8.695740700E0,5.784391403E0
7.129968750E-1,9.193734527E-1,8.657433510E0,5.822698593E0
7.180031250E-1,9.959878922E-1,8.619126320E0,5.899312973E0
7.230078130E-1,9.576807022E-1,8.465897560E0,5.975927353E0
7.279828130E-1,9.576807022E-1,8.312667847E0,5.822698593E0
7.329875000E-1,1.072602391E0,8.236053467E0,5.707777023E0
7.379937500E-1,1.072602391E0,8.121131897E0,5.516240597E0
7.429984380E-1,1.149216771E0,8.044517517E0,5.516240597E0
7.480046880E-1,1.187524080E0,7.967903137E0,5.554547787E0
7.530093750E-1,1.187524080E0,7.814674377E0,5.516240597E0
7.579843750E-1,1.149216771E0,7.699752808E0,5.631162167E0
7.629906250E-1,1.149216771E0,7.623138428E0,5.631162167E0
7.679953130E-1,1.072602391E0,7.469909191E0,5.746084213E0
7.730015630E-1,9.576807022E-1,7.584830761E0,5.822698593E0
7.780062500E-1,1.034295082E0,7.508216381E0,5.861005783E0
7.830125000E-1,1.110909581E0,7.584830761E0,5.937620163E0
7.879859380E-1,9.576807022E-1,7.584830761E0,6.052541733E0
7.929921880E-1,8.044517636E-1,7.623138428E0,6.129156113E0
7.979968750E-1,7.661445141E-1,7.584830761E0,6.167463779E0
8.030031250E-1,8.044517636E-1,7.508216381E0,5.975927353E0
8.080093750E-1,8.427590132E-1,7.469909191E0,5.861005783E0
8.129828130E-1,8.810662031E-1,7.393294811E0,5.899312973E0
8.179890630E-1,9.576807022E-1,7.393294811E0,5.822698593E0
8.229937500E-1,9.959878922E-1,7.469909191E0,5.631162167E0
8.280000000E-1,1.034295082E0,7.431602001E0,5.516240597E0
8.330062500E-1,1.110909581E0,7.469909191E0,5.477933407E0
8.380109380E-1,1.225831270E0,7.546523571E0,5.477933407E0
8.429843750E-1,1.149216771E0,7.584830761E0,5.477933407E0
8.479906250E-1,1.187524080E0,7.584830761E0,5.516240597E0
8.529953130E-1,1.225831270E0,7.469909191E0,5.477933407E0
8.580015630E-1,1.225831270E0,7.316680431E0,5.516240597E0
8.630062500E-1,1.149216771E0,7.240066051E0,5.477933407E0
8.679812500E-1,1.110909581E0,7.240066051E0,5.324704647E0
8.729875000E-1,1.225831270E0,7.240066051E0,5.324704647E0
8.779921880E-1,1.264138460E0,7.201758862E0,5.363011837E0
8.829984380E-1,1.225831270E0,7.201758862E0,5.439626217E0
8.880031250E-1,1.110909581E0,7.125144482E0,5.477933407E0
8.930093750E-1,1.149216771E0,7.240066051E0,5.477933407E0
8.979828130E-1,1.110909581E0,7.163451672E0,5.516240597E0
9.029890630E-1,1.110909581E0,7.240066051E0,5.516240597E0
9.079937500E-1,1.340752959E0,7.278373241E0,5.516240597E0
9.130015630E-1,1.493981838E0,7.201758862E0,5.439626217E0
9.180062500E-1,1.608903527E0,7.163451672E0,5.516240597E0
9.230109380E-1,1.762132406E0,7.048529625E0,5.363011837E0
9.279859380E-1,1.608903527E0,7.086836815E0,5.094861031E0
9.329906250E-1,1.608903527E0,7.163451672E0,4.941632271E0
9.379968750E-1,1.608903527E0,7.316680431E0,4.635174274E0
9.430031250E-1,1.608903527E0,7.393294811E0,4.520252705E0
9.480078130E-1,1.455674648E0,7.393294811E0,4.290409565E0
9.529828130E-1,1.340752959E0,7.431602001E0,4.175487995E0
9.579875000E-1,1.225831270E0,7.469909191E0,4.175487995E0
9.629921880E-1,1.225831270E0,7.469909191E0,4.290409565E0
9.679984380E-1,1.225831270E0,8.082824707E0,4.290409565E0
9.730046880E-1,1.225831270E0,7.623138428E0,4.290409565E0
9.780093750E-1,1.187524080E0,7.623138428E0,4.290409565E0
9.829843750E-1,1.187524080E0,7.776367188E0,4.481945515E0
9.879890630E-1,1.225831270E0,7.814674377E0,4.405331135E0
9.929953130E-1,1.225831270E0,7.891288757E0,4.443638325E0
9.980000000E-1,1.264138460E0,7.852981567E0,4.865017891E0
1.003006250E0,1.302445769E0,7.852981567E0,5.018246651E0
1.008012500E0,1.264138460E0,7.699752808E0,5.363011837E0
1.012985938E0,1.225831270E0,7.584830761E0,5.669469833E0
1.017992188E0,1.072602391E0,7.584830761E0,6.052541733E0
1.022996875E0,9.959878922E-1,7.469909191E0,6.129156113E0
1.028001563E0,7.661445141E-1,7.584830761E0,6.205770969E0
1.033007813E0,7.278373241E-1,7.738059998E0,6.473921299E0
1.037982813E0,6.512228847E-1,7.814674377E0,6.627150536E0
1.042987500E0,6.895300746E-1,7.929595947E0,6.895300865E0
1.047993750E0,7.278373241E-1,7.776367188E0,6.895300865E0
1.053000000E0,8.044517636E-1,7.623138428E0,6.818686485E0
1.058004688E0,8.044517636E-1,7.508216381E0,6.703764915E0
1.063009375E0,7.278373241E-1,7.431602001E0,6.550535679E0
1.067984375E0,7.661445141E-1,7.469909191E0,6.397306919E0
1.072989063E0,8.427590132E-1,7.546523571E0,6.205770969E0
1.077995313E0,7.661445141E-1,7.661445618E0,6.129156113E0
1.083001563E0,9.193734527E-1,7.852981567E0,6.014234543E0
1.088007813E0,1.149216771E0,7.929595947E0,5.975927353E0
1.093012500E0,1.225831270E0,7.967903137E0,5.822698593E0
1.097987500E0,1.302445769E0,8.006210327E0,5.746084213E0
1.102990625E0,1.340752959E0,8.044517517E0,5.592854977E0
1.107996875E0,1.455674648E0,8.159439087E0,5.286397457E0
1.113003125E0,1.417367458E0,8.274360657E0,5.171475887E0
1.118009375E0,1.379060149E0,8.274360657E0,5.094861031E0
1.122982813E0,1.302445769E0,8.236053467E0,5.094861031E0
1.127989063E0,1.302445769E0,8.350975990E0,5.209783077E0
1.132993750E0,1.417367458E0,8.465897560E0,5.248090267E0
1.138000000E0,1.570596337E0,8.542511940E0,5.439626217E0
1.143004688E0,1.800439715E0,8.274360657E0,5.746084213E0
1.148010938E0,1.991975784E0,7.929595947E0,5.975927353E0
1.152985938E0,2.068590164E0,7.469909191E0,6.435614109E0
1.157990625E0,1.915361404E0,7.240066051E0,6.588842869E0
1.162995313E0,1.685518026E0,7.086836815E0,7.010222435E0
1.168001563E0,1.685518026E0,6.933608055E0,7.354987621E0
1.173006250E0,1.800439715E0,6.971915245E0,7.584830761E0
1.177981250E0,1.877054095E0,7.048529625E0,7.738059998E0
1.182987500E0,1.762132406E0,7.163451672E0,7.776367188E0
1.187992188E0,1.762132406E0,7.201758862E0,7.814674377E0
1.192998438E0,1.647210717E0,7.240066051E0,7.738059998E0
1.198004688E0,1.608903527E0,7.278373241E0,7.623138428E0
1.203009375E0,1.455674648E0,7.469909191E0,7.393294811E0
1.207984375E0,1.264138460E0,7.508216381E0,7.048529625E0
1.212989063E0,1.072602391E0,7.584830761E0,6.895300865E0
1.217995313E0,9.576807022E-1,7.738059998E0,6.742072105E0
1.223000000E0,8.810662031E-1,7.699752808E0,6.588842869E0
1.228006250E0,8.044517636E-1,7.508216381E0,6.435614109E0
1.233010938E0,8.044517636E-1,7.508216381E0,6.320692539E0
1.237985938E0,8.810662031E-1,7.354987621E0,6.129156113E0
1.242990625E0,1.034295082E0,7.201758862E0,5.937620163E0
1.247996875E0,1.110909581E0,7.316680431E0,5.899312973E0
1.253003125E0,1.034295082E0,7.278373241E0,5.707777023E0
1.258007813E0,1.072602391E0,7.393294811E0,5.822698593E0
1.262982813E0,6.129156351E-1,7.469909191E0,6.588842869E0
1.267989063E0,6.129156351E-1,7.469909191E0,6.588842869E0
1.272993750E0,5.363011956E-1,7.469909191E0,6.856993675E0
1.277998438E0,5.363011956E-1,7.546523571E0,6.971915245E0
1.283004688E0,5.746083856E-1,7.623138428E0,7.010222435E0
1.288009375E0,8.427590132E-1,7.584830761E0,6.971915245E0
1.292984375E0,9.576807022E-1,7.546523571E0,6.971915245E0
1.297989063E0,1.072602391E0,7.469909191E0,6.780379295E0
1.302995313E0,1.110909581E0,7.431602001E0,6.512228489E0
1.308001563E0,1.149216771E0,7.431602001E0,6.435614109E0
1.313006250E0,1.187524080E0,7.393294811E0,6.282385349E0
1.318012500E0,1.225831270E0,7.431602001E0,6.205770969E0
1.322985938E0,1.225831270E0,7.316680431E0,6.205770969E0
1.327992188E0,1.187524080E0,7.354987621E0,6.282385349E0
1.332998438E0,1.149216771E0,7.316680431E0,6.244078159E0
1.338003125E0,1.149216771E0,7.354987621E0,6.320692539E0
1.343007813E0,1.110909581E0,7.431602001E0,6.473921299E0
1.347982813E0,1.110909581E0,7.431602001E0,6.473921299E0
1.352987500E0,1.149216771E0,7.354987621E0,6.512228489E0
1.357993750E0,1.187524080E0,7.316680431E0,6.512228489E0
1.363000000E0,1.072602391E0,7.316680431E0,6.512228489E0
1.368004688E0,1.072602391E0,7.431602001E0,6.588842869E0
1.373010938E0,1.072602391E0,7.393294811E0,6.512228489E0
1.377984375E0,1.034295082E0,7.354987621E0,6.550535679E0
1.382990625E0,9.959878922E-1,7.278373241E0,6.588842869E0
1.387995313E0,1.034295082E0,7.240066051E0,6.588842869E0
1.393003125E0,1.072602391E0,7.125144482E0,6.627150536E0
1.398007813E0,1.110909581E0,7.163451672E0,6.627150536E0
1.403012500E0,1.149216771E0,7.086836815E0,6.588842869E0
1.407985938E0,1.187524080E0,7.048529625E0,6.473921299E0
1.412992188E0,1.225831270E0,7.201758862E0,6.205770969E0
1.417996875E0,1.225831270E0,7.163451672E0,6.052541733E0
1.423003125E0,1.187524080E0,7.086836815E0,5.975927353E0
1.428010938E0,1.225831270E0,7.125144482E0,5.937620163E0
1.432982813E0,1.264138460E0,7.086836815E0,5.784391403E0
1.437989063E0,1.225831270E0,7.125144482E0,5.592854977E0
1.442993750E0,1.302445769E0,7.086836815E0,5.477933407E0
1.448000000E0,1.225831270E0,7.201758862E0,5.439626217E0
1.453006250E0,1.187524080E0,7.393294811E0,5.439626217E0
1.458010938E0,1.225831270E0,7.316680431E0,5.477933407E0
1.462984375E0,1.110909581E0,7.431602001E0,5.669469833E0
1.467990625E0,1.110909581E0,7.469909191E0,5.822698593E0
1.472996875E0,1.149216771E0,7.431602001E0,5.975927353E0
1.478001563E0,1.302445769E0,7.469909191E0,6.090848923E0
1.483007813E0,1.340752959E0,7.240066051E0,6.282385349E0
1.487981250E0,1.340752959E0,7.163451672E0,6.320692539E0
1.492987500E0,1.493981838E0,7.048529625E0,6.550535679E0
1.497992188E0,1.455674648E0,7.010222435E0,6.588842869E0
1.502998438E0,1.340752959E0,7.048529625E0,6.665457726E0
1.508006250E0,1.302445769E0,7.125144482E0,6.703764915E0
1.513010938E0,1.225831270E0,7.201758862E0,6.627150536E0
1.517984375E0,1.110909581E0,7.316680431E0,6.588842869E0
1.522989063E0,9.576807022E-1,7.316680431E0,6.550535679E0
1.527995313E0,9.959878922E-1,7.354987621E0,6.512228489E0
1.533000000E0,9.959878922E-1,7.393294811E0,6.473921299E0
1.538006250E0,1.034295082E0,7.431602001E0,6.397306919E0
1.543010938E0,1.072602391E0,7.431602001E0,6.205770969E0
1.547985938E0,1.110909581E0,7.316680431E0,6.129156113E0
1.552990625E0,1.187524080E0,7.278373241E0,6.052541733E0
1.557996875E0,1.264138460E0,7.163451672E0,5.975927353E0
1.563003125E0,1.340752959E0,7.125144482E0,5.975927353E0
1.568007813E0,1.340752959E0,7.125144482E0,5.899312973E0
1.572982813E0,1.379060149E0,7.316680431E0,5.899312973E0
1.577987500E0,1.417367458E0,7.316680431E0,6.014234543E0
1.582993750E0,1.455674648E0,7.240066051E0,6.090848923E0
1.587998438E0,1.608903527E0,7.240066051E0,6.090848923E0
1.593003125E0,1.608903527E0,7.163451672E0,6.320692539E0
1.598009375E0,1.532289028E0,7.163451672E0,6.397306919E0
1.602984375E0,1.647210717E0,7.125144482E0,6.397306919E0
1.607990625E0,1.647210717E0,7.125144482E0,6.358999729E0
1.612995313E0,1.647210717E0,7.201758862E0,6.244078159E0
1.618001563E0,1.647210717E0,7.278373241E0,6.167463779E0
1.623006250E0,1.685518026E0,7.393294811E0,6.052541733E0
1.628012500E0,1.570596337E0,7.316680431E0,6.014234543E0
1.632987500E0,1.532289028E0,7.316680431E0,5.937620163E0
1.637992188E0,1.532289028E0,7.278373241E0,6.014234543E0
1.642996875E0,1.417367458E0,7.240066051E0,5.861005783E0
1.648003125E0,1.532289028E0,7.086836815E0,5.861005783E0
1.653009375E0,1.493981838E0,7.010222435E0,5.899312973E0
1.657982813E0,1.455674648E0,6.971915245E0,6.090848923E0
1.662989063E0,1.455674648E0,7.086836815E0,6.244078159E0
1.667993750E0,1.302445769E0,7.086836815E0,6.435614109E0
1.673000000E0,1.225831270E0,7.010222435E0,6.588842869E0
1.678004688E0,1.187524080E0,7.048529625E0,6.780379295E0
1.683010938E0,1.187524080E0,7.125144482E0,6.933608055E0
1.687984375E0,1.302445769E0,6.971915245E0,7.048529625E0
1.692989063E0,1.302445769E0,6.933608055E0,7.278373241E0
1.697995313E0,1.187524080E0,6.895300865E0,7.278373241E0
1.703001563E0,1.149216771E0,6.895300865E0,7.354987621E0
1.708007813E0,1.149216771E0,6.895300865E0,7.354987621E0
1.713012500E0,1.187524080E0,6.856993675E0,7.240066051E0
1.717987500E0,1.187524080E0,6.703764915E0,7.048529625E0
1.722992188E0,1.225831270E0,6.703764915E0,7.048529625E0
1.727998438E0,1.225831270E0,6.588842869E0,6.933608055E0
1.733003125E0,1.264138460E0,6.627150536E0,6.933608055E0
1.738009375E0,1.417367458E0,6.665457726E0,6.971915245E0
1.742982813E0,1.647210717E0,6.703764915E0,7.125144482E0
1.747989063E0,1.723825216E0,6.742072105E0,7.393294811E0
1.752995313E0,1.762132406E0,6.742072105E0,7.316680431E0
1.758000000E0,1.762132406E0,6.703764915E0,7.125144482E0
1.763006250E0,1.762132406E0,6.588842869E0,6.856993675E0
1.768010938E0,1.762132406E0,6.627150536E0,6.588842869E0
1.772985938E0,1.762132406E0,6.627150536E0,6.282385349E0
1.777990625E0,1.877054095E0,6.588842869E0,5.937620163E0
1.782996875E0,1.915361404E0,6.588842869E0,5.171475887E0
1.788001563E0,1.877054095E0,6.588842869E0,4.443638325E0
1.793007813E0,1.838746905E0,6.703764915E0,4.213795185E0
1.797981250E0,1.877054095E0,6.627150536E0,4.137180328E0
1.802985938E0,1.762132406E0,6.588842869E0,4.252102375E0
1.807992188E0,1.570596337E0,6.588842869E0,4.367023945E0
1.812998438E0,1.455674648E0,6.665457726E0,4.711789131E0
1.818003125E0,1.302445769E0,6.742072105E0,4.826710701E0
1.823009375E0,1.187524080E0,6.856993675E0,4.865017891E0
1.827984375E0,1.110909581E0,7.086836815E0,4.865017891E0
1.832989063E0,8.427590132E-1,7.469909191E0,4.826710701E0
1.837993750E0,6.129156351E-1,7.661445618E0,4.865017891E0
1.843000000E0,3.830722570E-1,7.738059998E0,4.826710701E0
1.848006250E0,2.298433632E-1,7.852981567E0,4.750096321E0
1.853010938E0,2.681505978E-1,7.891288757E0,4.788403511E0
1.857985938E0,3.064578176E-1,7.891288757E0,4.443638325E0
1.862990625E0,4.979939461E-1,7.891288757E0,4.520252705E0
1.867996875E0,6.895300746E-1,7.891288757E0,4.443638325E0
1.873003125E0,9.576807022E-1,7.929595947E0,4.175487995E0
1.878007813E0,1.149216771E0,7.814674377E0,3.907337189E0
1.882982813E0,1.187524080E0,7.814674377E0,3.945644379E0
1.887987500E0,8.810662031E-1,7.967903137E0,3.869029999E0
1.892993750E0,4.596867263E-1,7.929595947E0,3.983951569E0
1.898000000E0,4.596867263E-1,8.006210327E0,4.405331135E0
1.903004688E0,8.427590132E-1,8.121131897E0,4.865017891E0
1.908009375E0,1.187524080E0,8.389283180E0,5.133168221E0
1.912984375E0,1.915361404E0,8.657433510E0,4.941632271E0
1.917990625E0,2.413355350E0,8.810662270E0,4.941632271E0
1.922995313E0,2.873042107E0,8.887276649E0,5.018246651E0
1.928001563E0,3.141192675E0,8.848969460E0,5.133168221E0
1.933006250E0,3.256114244E0,8.848969460E0,5.209783077E0
1.938012500E0,3.371036053E0,8.772355080E0,5.248090267E0
1.942985938E0,3.217807055E0,8.734047890E0,5.248090267E0
1.947992188E0,3.179499865E0,8.619126320E0,5.248090267E0
1.952996875E0,3.026270866E0,8.504204750E0,5.209783077E0
1.958003125E0,2.911349297E0,8.389283180E0,5.171475887E0
1.963007813E0,2.834734917E0,8.274360657E0,5.056553841E0
1.967982813E0,2.949656487E0,8.274360657E0,5.133168221E0
1.972989063E0,3.064578056E0,8.197746277E0,5.133168221E0
1.977993750E0,3.256114244E0,8.082824707E0,5.363011837E0
1.982998438E0,3.600879431E0,8.044517517E0,5.592854977E0
1.988004688E0,3.754108191E0,7.929595947E0,5.592854977E0
1.993010938E0,3.907337189E0,7.814674377E0,5.631162167E0
1.997984375E0,3.830722809E0,7.814674377E0,5.592854977E0
2.002990625E0,3.945644379E0,7.967903137E0,5.592854977E0
2.007995313E0,3.754108191E0,8.006210327E0,5.286397457E0
2.013001563E0,3.371036053E0,8.197746277E0,5.133168221E0
2.018006250E0,3.102885485E0,8.274360657E0,4.865017891E0
2.022981250E0,2.873042107E0,8.236053467E0,4.635174274E0
2.027987500E0,2.758120298E0,8.350975990E0,4.443638325E0
2.032992188E0,2.643198729E0,8.427590370E0,4.290409565E0
2.037998438E0,2.758120298E0,8.427590370E0,4.137180328E0
2.043003125E0,2.873042107E0,8.465897560E0,3.907337189E0
2.048009375E0,2.873042107E0,8.427590370E0,3.639186621E0
2.052982813E0,2.873042107E0,8.465897560E0,3.524264812E0
2.057989063E0,2.796427488E0,8.504204750E0,3.409343243E0
2.062993750E0,2.604891539E0,8.350975990E0,3.179499865E0
2.068000000E0,2.451662540E0,8.312667847E0,3.064578056E0
2.073004688E0,2.260126352E0,8.274360657E0,2.987963676E0
2.078010938E0,2.106897593E0,8.159439087E0,3.026270866E0
2.082985938E0,2.106897593E0,8.121131897E0,3.064578056E0
2.087990625E0,2.106897593E0,8.197746277E0,3.217807055E0
2.092996875E0,2.030282974E0,8.159439087E0,3.485957623E0
2.098001563E0,2.068590164E0,8.159439087E0,3.639186621E0
2.103007813E0,2.068590164E0,8.159439087E0,4.252102375E0
2.107981250E0,1.991975784E0,8.159439087E0,3.754108191E0
2.112987500E0,1.915361404E0,8.044517517E0,3.830722809E0
2.117992188E0,1.877054095E0,8.082824707E0,3.830722809E0
2.122998438E0,1.800439715E0,8.044517517E0,3.754108191E0
2.128004688E0,1.647210717E0,7.929595947E0,3.715801001E0
2.133009375E0,1.302445769E0,7.852981567E0,3.485957623E0
2.137984375E0,1.110909581E0,7.776367188E0,3.371036053E0
2.142989063E0,8.044517636E-1,7.738059998E0,3.064578056E0
2.147995313E0,6.129156351E-1,7.738059998E0,2.911349297E0
2.153001563E0,4.979939461E-1,7.699752808E0,2.911349297E0
2.158006250E0,4.213795066E-1,7.776367188E0,3.026270866E0
2.163012500E0,3.064578176E-1,7.776367188E0,3.409343243E0
2.167985938E0,5.363011956E-1,7.891288757E0,4.252102375E0
2.172992188E0,7.278373241E-1,8.159439087E0,4.941632271E0
2.177996875E0,1.034295082E0,8.159439087E0,5.286397457E0
2.183003125E0,1.187524080E0,8.274360657E0,5.516240597E0
2.188007813E0,1.187524080E0,8.236053467E0,5.554547787E0
2.192982813E0,1.072602391E0,8.121131897E0,5.477933407E0
2.197987500E0,7.278373241E-1,8.312667847E0,5.171475887E0
2.202993750E0,5.746083856E-1,8.312667847E0,4.711789131E0
2.207998438E0,5.363011956E-1,8.236053467E0,4.290409565E0
2.213004688E0,6.129156351E-1,8.121131897E0,3.677493811E0
2.218009375E0,6.895300746E-1,8.197746277E0,3.256114244E0
2.222984375E0,7.278373241E-1,8.197746277E0,2.949656487E0
2.227990625E0,9.576807022E-1,8.312667847E0,2.566584110E0
2.232995313E0,9.959878922E-1,8.427590370E0,2.375048161E0
2.238001563E0,9.576807022E-1,8.734047890E0,2.298433542E0
2.243007813E0,1.072602391E0,8.772355080E0,2.336740971E0
2.248012500E0,1.110909581E0,8.695740700E0,2.221819162E0
2.252985938E0,8.427590132E-1,8.657433510E0,2.221819162E0
2.257992188E0,4.213795066E-1,8.772355080E0,2.604891539E0
2.262998438E0,3.447650373E-1,8.848969460E0,3.179499865E0
2.268004688E0,3.447650373E-1,8.848969460E0,3.179499865E0
2.273009375E0,3.447650373E-1,8.848969460E0,3.524264812E0
2.277982813E0,3.064578176E-1,8.810662270E0,3.830722809E0
2.282989063E0,2.298433632E-1,8.810662270E0,3.830722809E0
2.287993750E0,1.915361285E-1,8.580819130E0,3.907337189E0
2.293000000E0,1.532289088E-1,8.427590370E0,3.830722809E0
2.298004688E0,3.830722719E-2,8.389283180E0,3.792415380E0
2.303010938E0,0.000000000E0,8.312667847E0,3.600879431E0
2.307985938E0,-7.661445439E-2,8.159439087E0,3.485957623E0
2.312990625E0,7.661445439E-2,7.738059998E0,3.371036053E0
2.317995313E0,0.000000000E0,7.776367188E0,3.294421434E0
2.323001563E0,-1.149216816E-1,7.776367188E0,3.217807055E0
2.328007813E0,-3.064578176E-1,7.814674377E0,3.179499865E0
2.332981250E0,-5.363011956E-1,7.967903137E0,3.409343243E0
2.337987500E0,-6.512228847E-1,7.967903137E0,3.600879431E0
2.342992188E0,-7.278373241E-1,7.738059998E0,3.754108191E0
2.347998438E0,-8.427590132E-1,7.546523571E0,3.600879431E0
2.353004688E0,-9.576807022E-1,7.278373241E0,3.409343243E0
2.358009375E0,-1.034295082E0,7.163451672E0,3.102885485E0
2.362982813E0,-1.187524080E0,7.125144482E0,2.719813108E0
2.367989063E0,-1.417367458E0,7.010222435E0,2.528276920E0
2.372993750E0,-1.532289028E0,6.971915245E0,2.298433542E0
2.378000000E0,-1.417367458E0,6.780379295E0,2.145204782E0
2.383006250E0,-1.340752959E0,6.627150536E0,2.106897593E0
2.388010938E0,-1.647210717E0,6.244078159E0,3.064578056E0
2.392985938E0,-1.264138460E0,6.205770969E0,3.371036053E0
2.397990625E0,-3.447650373E-1,6.320692539E0,3.409343243E0
2.402996875E0,5.363011956E-1,6.320692539E0,3.217807055E0
2.408001563E0,9.959878922E-1,6.014234543E0,3.332728863E0
2.413007813E0,9.959878922E-1,5.746084213E0,3.677493811E0
2.417981250E0,1.034295082E0,5.209783077E0,3.754108191E0
2.422987500E0,1.264138460E0,4.596867085E0,3.754108191E0
2.427993750E0,1.225831270E0,4.060565948E0,3.907337189E0
2.432998438E0,9.959878922E-1,3.869029999E0,4.213795185E0
2.438003125E0,6.895300746E-1,3.677493811E0,4.596867085E0
2.443009375E0,3.830722570E-1,3.677493811E0,5.248090267E0
2.447982813E0,1.149216816E-1,3.792415380E0,5.975927353E0
2.452989063E0,3.830722719E-2,3.754108191E0,6.818686485E0
2.457995313E0,1.149216816E-1,3.869029999E0,7.393294811E0
2.463001563E0,3.830722570E-1,4.022258759E0,7.967903137E0
2.468006250E0,8.427590132E-1,4.328716755E0,8.427590370E0
2.473012500E0,1.340752959E0,4.520252705E0,8.925583839E0
2.477985938E0,1.340752959E0,4.520252705E0,9.615114212E0
2.482990625E0,1.877054095E0,4.635174274E0,9.615114212E0
2.487996875E0,2.298433542E0,4.750096321E0,1.057279491E1
2.493003125E0,2.873042107E0,4.865017891E0,1.160709000E1
2.498007813E0,3.256114244E0,4.903325081E0,1.279461384E1
2.502982813E0,3.562572241E0,5.056553841E0,1.386721611E1
2.507987500E0,3.600879431E0,5.094861031E0,1.451843929E1
2.512993750E0,3.332728863E0,5.248090267E0,1.440351772E1
2.518000000E0,2.681505919E0,5.209783077E0,1.402044487E1
2.523004688E0,2.030282974E0,5.018246651E0,1.436521053E1
2.528009375E0,1.685518026E0,5.056553841E0,1.505473995E1
2.532984375E0,1.264138460E0,5.592854977E0,1.528458405E1
2.537990625E0,1.187524080E0,6.205770969E0,1.589749908E1
2.542995313E0,1.340752959E0,6.780379295E0,1.620395660E1
2.548001563E0,1.570596337E0,7.393294811E0,1.635718536E1
