"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.263998750E1,5.802399635E0,1.267039967E1,3.013319969E1
2.264999844E1,3.051100016E0,1.171929932E1,2.027879906E1
2.265997813E1,5.146999955E-1,1.050239944E1,1.054329967E1
2.266998906E1,-1.679899931E0,9.185199738E0,2.998800039E0
2.268000000E1,-3.134899855E0,7.946300030E0,-1.517300010E0
2.268997969E1,-3.781999826E0,6.276499748E0,-4.232399940E0
2.269999062E1,-4.282599926E0,4.522900105E0,-5.592599869E0
2.271000312E1,-4.842000008E0,2.906499863E0,-6.425199986E0
2.271998281E1,-5.464299679E0,1.493499994E0,-7.596699715E0
2.272999375E1,-5.638799667E0,3.802999854E-1,-9.029500008E0
2.273997344E1,-5.564599991E0,-3.677999973E-1,-1.068359947E1
2.274998438E1,-5.427799702E0,-6.107000113E-1,-1.252059937E1
2.275999531E1,-5.147999763E0,-6.671999693E-1,-1.426550007E1
2.276997656E1,-4.826200008E0,-2.778999805E-1,-1.532989979E1
2.277998594E1,-4.630700111E0,1.671999991E-1,-1.560219955E1
2.278999844E1,-4.671599865E0,7.548999786E-1,-1.504469967E1
2.279997813E1,-5.077499866E0,1.352499962E0,-1.361229992E1
2.280998906E1,-5.831500053E0,1.767899990E0,-1.169559956E1
2.282000000E1,-6.640299797E0,2.237299919E0,-1.014599991E1
2.282997969E1,-7.300299644E0,2.447799921E0,-9.106900215E0
2.283999063E1,-7.225699902E0,2.298199892E0,-8.307899475E0
2.285000156E1,-6.602999687E0,2.113100052E0,-7.360499859E0
2.285998125E1,-5.470200062E0,1.614399910E0,-6.159299850E0
2.286999219E1,-3.817499876E0,9.527999759E-1,-4.201999664E0
2.287997188E1,-2.423399925E0,5.073999763E-1,-1.858999968E0
2.288998281E1,-1.126699924E0,7.473999858E-1,1.214299917E0
2.289999531E1,-4.629999995E-1,1.717999935E0,5.852999687E0
2.290997344E1,-1.274999976E-1,3.027699947E0,1.184639931E1
2.291998594E1,5.403000116E-1,4.467299938E0,1.615469933E1
2.292999688E1,1.228500009E0,6.631700039E0,1.807679939E1
2.293997656E1,2.920799971E0,8.996600151E0,1.874029922E1
2.294998750E1,5.927299976E0,1.070790005E1,2.036089897E1
2.295999844E1,9.579299927E0,1.128590012E1,2.192479897E1
2.296997812E1,1.183510017E1,1.006729984E1,2.202209854E1
2.297998906E1,1.229409981E1,8.309700012E0,2.053120041E1
2.299000000E1,1.174359989E1,6.287099838E0,1.903199959E1
2.299998125E1,1.062269974E1,4.347899914E0,1.769389915E1
2.300999219E1,8.517899513E0,2.624500036E0,1.554159927E1
2.302000313E1,5.857699871E0,1.200600028E0,1.195959949E1
2.302998281E1,2.900799990E0,-1.790999919E-1,7.535899639E0
2.303999375E1,3.992999792E-1,-1.554000020E0,3.354799986E0
2.304997344E1,-1.098099947E0,-2.991299868E0,3.800999820E-1
2.305998438E1,-1.701200008E0,-4.399099827E0,-1.166999936E0
2.306999531E1,-1.740799904E0,-6.110699654E0,-2.283699989E0
2.307997500E1,-1.799499989E0,-8.068499565E0,-2.825599909E0
2.308998594E1,-2.097300053E0,-1.026060009E1,-3.151499987E0
2.309999844E1,-2.160300016E0,-1.251399994E1,-3.031599998E0
2.310997812E1,-1.567699909E0,-1.458529949E1,-2.697799921E0
2.311998906E1,-5.978999734E-1,-1.597589970E1,-2.800199986E0
2.313000000E1,4.591999948E-1,-1.677519989E1,-3.990799904E0
2.313997969E1,1.289299965E0,-1.710599899E1,-5.750199795E0
2.314999062E1,1.723099947E0,-1.712849998E1,-7.598099709E0
2.316000156E1,1.904599905E0,-1.683259964E1,-8.546699524E0
2.316998125E1,2.113600016E0,-1.602639961E1,-8.631799698E0
2.317999219E1,2.083499908E0,-1.446879959E1,-9.212999344E0
2.318997188E1,1.935400009E0,-1.232509995E1,-1.011139965E1
2.319998281E1,1.728599906E0,-9.671799660E0,-1.031859970E1
2.320999531E1,2.092799902E0,-6.758699894E0,-9.915899277E0
2.321997500E1,2.290099859E0,-3.816599846E0,-9.496600151E0
2.322998438E1,2.587599993E0,-1.018499970E0,-1.042669964E1
2.323999688E1,3.547099829E0,1.267699957E0,-1.155109978E1
2.324997656E1,4.864900112E0,2.911399841E0,-1.159939957E1
2.325998750E1,5.601799965E0,4.157799721E0,-1.015399933E1
2.326999844E1,5.165800095E0,5.013499737E0,-7.376399994E0
2.327997813E1,4.008800030E0,6.110899925E0,-2.995699883E0
2.328999062E1,3.595499992E0,7.886799812E0,3.391399860E0
2.330000000E1,5.485499859E0,1.082129955E1,1.134859943E1
2.330998125E1,9.268699646E0,1.450409985E1,1.899810028E1
2.331999219E1,1.084289932E1,1.854579926E1,2.283409882E1
2.332997188E1,1.100699997E1,2.223649979E1,2.158569908E1
2.333998281E1,1.106479931E1,2.501259995E1,1.766009903E1
2.334999375E1,1.150379944E1,2.574749947E1,1.624860001E1
2.335997344E1,1.224720001E1,2.315699959E1,2.049440002E1
2.336998438E1,1.222699928E1,1.872999954E1,2.700459862E1
2.337999531E1,9.743499756E0,1.421879959E1,3.056689835E1
2.338997656E1,5.766399860E0,1.123649979E1,2.837659836E1
2.339998594E1,1.192600012E0,9.842199326E0,2.090709877E1
2.340999844E1,-2.837899923E0,8.920399666E0,1.134770012E1
2.341997812E1,-2.643399954E0,8.371399879E0,2.547299862E0
2.342998906E1,-5.103199959E0,7.483699799E0,2.357800007E0
2.344000000E1,-5.951999664E0,6.129399776E0,-3.623600006E0
2.344997969E1,-5.767799854E0,4.333199978E0,-6.054699898E0
2.345999063E1,-4.778999805E0,2.417599916E0,-6.331500053E0
2.347000156E1,-4.231800079E0,6.538999677E-1,-5.803999901E0
2.347998125E1,-4.264100075E0,-8.086000085E-1,-5.784499645E0
2.348999219E1,-4.623099804E0,-2.030099869E0,-6.432299614E0
2.349997188E1,-5.339299679E0,-2.498100042E0,-7.689699650E0
2.350998438E1,-6.071199894E0,-2.464799881E0,-8.750399590E0
2.351999531E1,-6.843999863E0,-2.291199923E0,-9.630599976E0
2.352997500E1,-7.834499836E0,-1.793099999E0,-1.031089973E1
2.353998594E1,-8.309199333E0,-1.413999915E0,-1.085509968E1
2.354999688E1,-8.203000069E0,-9.357999563E-1,-1.102569962E1
2.355997656E1,-7.859200001E0,-4.893999994E-1,-1.090590000E1
2.356998750E1,-7.475199699E0,-3.048999906E-1,-1.024289989E1
2.357999844E1,-7.487299919E0,-2.409999967E-1,-8.984799385E0
2.358997813E1,-7.573400021E0,-4.125999808E-1,-7.855799675E0
2.359998906E1,-7.680899620E0,-7.850999832E-1,-6.927000046E0
2.361000156E1,-7.020599842E0,-1.105700016E0,-5.607899666E0
2.361998125E1,-5.348099709E0,-1.574499965E0,-4.055699825E0
2.362999219E1,-2.913399935E0,-2.329099894E0,-2.404999971E0
2.363997188E1,-5.953999758E-1,-2.893800020E0,-9.196999669E-1
2.364998281E1,1.243499994E0,-2.864500046E0,4.165000021E-1
2.365999375E1,2.610299826E0,-2.473599911E0,1.247799993E0
2.366997344E1,3.359099865E0,-1.667099953E0,2.312099934E0
2.367998438E1,3.145799875E0,-1.612999886E-1,5.904699802E0
2.368999531E1,2.752300024E0,1.292400002E0,1.076959991E1
2.369997500E1,2.932399988E0,3.188099861E0,1.596639919E1
2.370998594E1,2.978799820E0,5.974199772E0,2.235079956E1
2.371999844E1,6.095699787E0,7.310499668E0,3.042519951E1
2.372997813E1,1.198390007E1,6.817399979E0,3.659299850E1
2.373998906E1,1.890110016E1,5.005199909E0,3.797570038E1
2.375000000E1,2.504509926E1,2.534999847E0,3.325439835E1
2.375997969E1,2.748989868E1,7.245000005E-1,2.470969963E1
2.376999063E1,2.501000023E1,3.203999996E-1,1.749449921E1
2.378000156E1,2.016639900E1,2.199999988E-2,1.279959965E1
2.378998125E1,1.440649986E1,-6.588999629E-1,9.972399712E0
2.379999219E1,9.376500130E0,-1.210099936E0,7.618999958E0
2.380997344E1,5.457699776E0,-2.055599928E0,4.910999775E0
2.381998438E1,3.031299829E0,-3.113399982E0,1.934999943E0
2.382999531E1,2.011699915E0,-4.409999847E0,-5.171999931E-1
2.383997500E1,2.101899862E0,-5.967799664E0,-1.935099959E0
2.384998594E1,2.587999821E0,-7.660999775E0,-2.904199839E0
2.385999688E1,3.238299847E0,-9.176899910E0,-4.166399956E0
2.386997656E1,3.640199900E0,-1.055439949E1,-5.451600075E0
2.387998750E1,3.808300018E0,-1.145230007E1,-7.308899879E0
2.389000000E1,3.474799871E0,-1.214499950E1,-9.623600006E0
2.389997969E1,2.796900034E0,-1.231859970E1,-1.204229927E1
2.390999063E1,1.741499901E0,-1.208909988E1,-1.405839920E1
2.392000156E1,1.191100001E0,-1.179749966E1,-1.530789948E1
2.392998125E1,1.140399933E0,-1.142499924E1,-1.591439915E1
2.393999219E1,1.487100005E0,-1.065810013E1,-1.576679993E1
2.394997188E1,1.650999904E0,-9.560400009E0,-1.496319962E1
2.395998281E1,1.506799936E0,-8.372599602E0,-1.376749992E1
2.396999375E1,8.161999583E-1,-7.143399715E0,-1.226259995E1
2.397997344E1,-5.058000088E-1,-5.769299984E0,-1.060249996E1
2.398998438E1,-2.331199884E0,-4.640500069E0,-9.286999702E0
2.399999688E1,-3.747999907E0,-3.231499910E0,-8.210100174E0
2.400997500E1,-5.027899742E0,-1.681999922E0,-7.462800026E0
2.401998594E1,-6.273499966E0,3.399999812E-3,-7.173899651E0
2.402999844E1,-7.491099834E0,1.464200020E0,-6.556299686E0
2.403997812E1,-8.260600090E0,2.645999908E0,-5.345299721E0
2.404998906E1,-8.771999359E0,3.164599895E0,-3.374199867E0
2.406000000E1,-8.688099861E0,3.537499905E0,-3.585000038E-1
2.406997969E1,-7.829499722E0,3.953999996E0,3.240599871E0
2.407999062E1,-6.293099880E0,4.924099922E0,6.997599602E0
2.409000156E1,-3.963599920E0,5.992699623E0,1.110859966E1
2.409998125E1,-6.926999688E-1,7.399199963E0,1.684230042E1
2.410999375E1,3.037099838E0,9.702499390E0,2.334639931E1
2.411997344E1,4.072999954E0,1.355459976E1,2.551299858E1
2.412998438E1,2.758599997E0,1.766279984E1,2.441819954E1
2.413999531E1,2.013499975E0,2.084939957E1,2.415069962E1
2.414997500E1,4.135499954E0,2.112010002E1,2.727330017E1
2.415998594E1,8.501599312E0,1.791489983E1,3.411869812E1
2.416999688E1,1.240609932E1,1.320409966E1,3.908629990E1
2.417997656E1,1.404019928E1,9.219200134E0,3.919239807E1
2.418998750E1,1.350299931E1,7.112899780E0,3.541389847E1
2.419999844E1,1.163560009E1,5.921299934E0,2.835899925E1
2.420997813E1,8.339799881E0,5.682399750E0,1.946940041E1
2.421999062E1,4.089099884E0,5.941999912E0,1.000169945E1
2.423000156E1,-7.721999884E-1,6.548999786E0,1.036800027E0
2.423998125E1,-5.781899929E0,6.940700054E0,-5.868399620E0
2.424999219E1,-9.397699356E0,6.667599678E0,-9.858699799E0
2.425997188E1,-1.123729992E1,5.337699890E0,-1.074399948E1
2.426998281E1,-1.163099957E1,3.725499868E0,-9.080699921E0
2.427999375E1,-1.126579952E1,2.419100046E0,-6.280799866E0
2.428997344E1,-1.039019966E1,1.559499979E0,-3.753399849E0
2.429998438E1,-8.675999641E0,7.673000097E-1,-2.703799963E0
2.430999688E1,-6.676099777E0,1.730999947E-1,-3.517599821E0
2.431997656E1,-4.848000050E0,2.439999953E-2,-6.190000057E0
2.432998750E1,-3.600799799E0,1.938000023E-1,-9.859000206E0
2.433999844E1,-2.790599823E0,5.522999763E-1,-1.311240005E1
2.434997812E1,-2.389999866E0,9.281999469E-1,-1.531919956E1
2.435998906E1,-2.065099955E0,1.048200011E0,-1.624359894E1
2.437000000E1,-2.180700064E0,9.470999837E-1,-1.516899967E1
2.437997969E1,-2.909600019E0,6.412000060E-1,-1.326169968E1
2.438999063E1,-3.761199951E0,1.596999913E-1,-1.131149960E1
2.440000156E1,-4.383100033E0,-1.697999984E-1,-9.272699356E0
2.440998281E1,-4.413099766E0,-9.372999668E-1,-7.390399933E0
2.441999375E1,-3.981899977E0,-1.844399929E0,-5.714099884E0
2.442997344E1,-3.732599974E0,-2.774799824E0,-3.949599981E0
2.443998438E1,-3.553399801E0,-3.371899843E0,-1.686199903E0
2.444999531E1,-3.561100006E0,-3.079999924E0,1.233199954E0
2.445997500E1,-3.790999889E0,-1.956399918E0,4.436599731E0
2.446998594E1,-4.130399704E0,-4.707999825E-1,7.527999878E0
2.447999688E1,-4.539599895E0,1.760399938E0,9.135299683E0
2.448997656E1,-4.526899815E0,5.441199780E0,9.714900017E0
2.449998906E1,-2.537600040E0,8.442399979E0,1.031269932E1
2.451000000E1,2.113199949E0,8.923600197E0,1.196999931E1
2.451997812E1,7.697000027E0,7.549599648E0,1.456040001E1
2.452999062E1,7.014799595E0,7.416100025E0,1.402259922E1
2.454000156E1,1.179780006E1,4.602600098E0,1.774749947E1
2.454998125E1,1.359529972E1,1.880699992E0,1.982759857E1
2.455999219E1,1.269399929E1,-8.760000020E-2,1.953050041E1
2.456997188E1,1.097359943E1,-1.493899941E0,1.717259979E1
2.457998281E1,9.118700027E0,-2.402199984E0,1.422690010E1
2.458999375E1,7.680799961E0,-3.269799948E0,1.116239929E1
2.459997344E1,7.079299927E0,-3.913599968E0,9.189899445E0
2.460998438E1,6.938799858E0,-4.352200031E0,8.159799576E0
2.461999688E1,6.354300022E0,-4.730000019E0,7.847699642E0
2.462997656E1,5.736700058E0,-5.145599842E0,7.039899826E0
2.463998750E1,5.422999859E0,-5.681900024E0,5.573199749E0
2.464999844E1,5.481400013E0,-6.175099850E0,3.790999889E0
2.465997813E1,6.100899696E0,-6.809700012E0,2.352099895E0
2.466998906E1,7.193299770E0,-7.413199902E0,1.250199914E0
2.468000000E1,8.042699814E0,-8.050399780E0,2.484999895E-1
2.468997969E1,8.757399559E0,-8.597899437E0,-1.001199961E0
2.469999219E1,8.983399391E0,-9.281099319E0,-2.768599987E0
2.471000312E1,8.570799828E0,-9.897699356E0,-4.811800003E0
2.471998125E1,7.647099972E0,-1.043849945E1,-6.418599606E0
2.472999375E1,6.272999763E0,-1.064060020E1,-7.237799644E0
2.473997344E1,4.712999821E0,-1.042420006E1,-7.510200024E0
2.474998438E1,3.101899862E0,-9.501299858E0,-7.402899742E0
2.475999531E1,1.830399990E0,-8.212200165E0,-7.481299877E0
2.476997500E1,4.265999794E-1,-6.556599617E0,-7.993399620E0
2.477998594E1,-1.027500033E0,-4.851699829E0,-7.994699955E0
2.478999688E1,-2.057100058E0,-3.222499847E0,-7.329999924E0
2.479997656E1,-2.859699965E0,-1.513700008E0,-6.255099773E0
2.480998906E1,-3.278399944E0,2.309999987E-2,-3.176399946E0
2.482000000E1,-2.937000036E0,1.386399984E0,1.462099910E0
2.482997969E1,-1.143499970E0,2.635099888E0,4.342899799E0
2.483999063E1,8.819999695E-1,3.620599985E0,4.474699974E0
2.485000156E1,7.014999986E-1,5.409999847E0,4.255099773E0
2.485998125E1,-2.072299957E0,8.292599678E0,6.681200027E0
2.486999219E1,-4.957599640E0,1.067799950E1,1.240359974E1
2.487997188E1,-6.659499645E0,1.182049942E1,1.957869911E1
2.488998281E1,-7.210499763E0,1.171710014E1,2.616230011E1
2.489999375E1,-5.801399708E0,1.067619991E1,2.963079834E1
2.490997500E1,-3.301599979E0,9.959300041E0,2.803559875E1
2.491998438E1,-1.138299942E0,1.050029945E1,2.165269852E1
2.492999688E1,3.041999936E-1,1.130019951E1,1.363129997E1
2.493997656E1,1.070899963E0,1.179769993E1,6.530699730E0
2.494998750E1,1.049499989E0,1.194059944E1,1.274299979E0
2.495999844E1,8.066999912E-1,1.127849960E1,-2.101099968E0
2.496997812E1,6.858999729E-1,9.991899490E0,-4.415699959E0
2.497998906E1,5.126999617E-1,8.298999786E0,-6.414799690E0
2.499000000E1,1.621000022E-1,6.520999908E0,-8.417099953E0
2.499998125E1,-2.550999820E-1,4.898499966E0,-1.054640007E1
2.500999219E1,-3.096999824E-1,3.319000006E0,-1.249709988E1
2.502000313E1,-2.039999962E-1,2.026499987E0,-1.384719944E1
2.502998281E1,-2.902999818E-1,1.163200021E0,-1.491089916E1
2.503999375E1,-5.572000146E-1,5.543000102E-1,-1.580399990E1
2.504997344E1,-1.073499918E0,7.099999487E-2,-1.672019958E1
2.505998438E1,-1.678200006E0,-3.208999932E-1,-1.728470039E1
2.506999531E1,-2.349599838E0,-6.495000124E-1,-1.696570015E1
2.507997500E1,-2.831899881E0,-1.239599943E0,-1.563029957E1
2.508998594E1,-3.549000025E0,-2.010299921E0,-1.406199932E1
2.509999688E1,-3.908899784E0,-2.800199986E0,-1.220309925E1
2.510997812E1,-3.842499971E0,-3.542999983E0,-1.014109993E1
2.511998906E1,-3.473899841E0,-4.048500061E0,-8.011199951E0
2.513000000E1,-3.065899849E0,-4.739500046E0,-5.882899761E0
2.513997969E1,-3.003499985E0,-4.720399857E0,-2.914999962E0
2.514999062E1,-2.964799881E0,-3.589399815E0,1.624799967E0
2.516000156E1,-3.765999794E0,-1.408499956E0,7.012699604E0
2.516998125E1,-6.509299755E0,2.422399998E0,1.260549927E1
2.517999219E1,-1.093779945E1,8.210399628E0,1.779739952E1
2.518997188E1,-1.302919960E1,1.255989933E1,2.511450005E1
2.519998281E1,-8.758600235E0,1.236929989E1,3.288319778E1
2.520999531E1,-8.917999864E-1,9.981499672E0,3.721519852E1
2.521997500E1,8.895500183E0,6.507999897E0,3.408589935E1
2.522998438E1,1.587559986E1,3.369400024E0,2.690439987E1
2.523999688E1,1.812150002E1,1.497099996E0,1.983559990E1
2.524997656E1,1.587339973E1,1.173399925E0,1.504389954E1
2.525998750E1,1.182689953E1,8.246999979E-1,1.168680000E1
2.526999844E1,7.203799725E0,5.142999887E-1,8.873199463E0
2.527997813E1,3.328699827E0,5.073999763E-1,5.845599651E0
2.528998906E1,6.958000064E-1,1.450999975E-1,2.550199986E0
2.530000000E1,-5.112000108E-1,-8.615999818E-1,-3.682999909E-1
2.530997969E1,-5.238000154E-1,-2.761099815E0,-2.654999971E0
2.531999063E1,1.683000028E-1,-4.836899757E0,-4.040999889E0
2.533000312E1,1.551100016E0,-7.055099964E0,-5.147200108E0
2.533998281E1,3.024799824E0,-9.142499924E0,-6.165599823E0
2.534999375E1,4.670000076E0,-1.098219967E1,-6.935099602E0
2.535997344E1,6.224199772E0,-1.238149929E1,-7.529299736E0
2.536998438E1,7.121399879E0,-1.322830009E1,-8.572500229E0
2.537999531E1,7.146100044E0,-1.357439995E1,-1.021759987E1
2.538997656E1,6.492300034E0,-1.345720005E1,-1.246549988E1
2.539998594E1,5.615399837E0,-1.290380001E1,-1.472819996E1
2.540999844E1,4.663700104E0,-1.215799999E1,-1.648810005E1
2.541997656E1,3.394999981E0,-1.111479950E1,-1.740480042E1
2.542998906E1,1.721399903E0,-1.004559994E1,-1.730029869E1
2.544000000E1,1.219999939E-1,-8.849200249E0,-1.573689938E1
2.544997969E1,-1.471199989E0,-7.398299694E0,-1.337469959E1
2.545999063E1,-2.933199883E0,-5.817800045E0,-1.086089993E1
2.547000156E1,-3.994299889E0,-4.262399673E0,-8.554200172E0
2.547998125E1,-3.957599878E0,-2.800599813E0,-6.779599667E0
2.548999219E1,-3.805899858E0,-1.772599936E0,-4.820799828E0
2.549997188E1,-3.459899902E0,-7.427999973E-1,-2.990499973E0
2.550998281E1,-2.767299891E0,2.351999879E-1,-4.718999863E-1
2.551999531E1,-2.490000010E0,1.800199986E0,4.170799732E0
2.552997500E1,-4.076099873E0,5.440899849E0,1.058129978E1
2.553998594E1,-6.389199734E0,9.905799866E0,1.734479904E1
2.554999688E1,-9.297599792E0,1.422609997E1,2.441609955E1
2.555997500E1,-9.673699379E0,1.844549942E1,3.333079910E1
2.556998750E1,-7.571599960E0,2.035540009E1,4.155739975E1
2.557999844E1,-4.703700066E0,1.868919945E1,4.597760010E1
2.558997813E1,-1.609099984E0,1.620489883E1,4.464319992E1
2.559999062E1,2.317100048E0,1.450979996E1,3.828680038E1
2.561000000E1,4.949399948E0,1.354839993E1,2.901969910E1
2.561997969E1,5.698999882E0,1.262339973E1,1.914270020E1
2.562999219E1,5.891399860E0,1.194549942E1,9.644499779E0
2.564000313E1,4.597899914E0,1.084849930E1,9.945300102E0
2.564998281E1,2.160699844E0,9.445499420E0,2.512399912E0
2.565999375E1,-2.674999833E-1,8.298399925E0,-3.214699984E0
2.566997344E1,-1.914699912E0,6.935199738E0,-7.162099838E0
2.567998438E1,-2.336299896E0,5.157799721E0,-9.604899406E0
2.568999531E1,-2.279599905E0,3.345700026E0,-1.117459965E1
2.569997500E1,-1.905200005E0,1.569700003E0,-1.254059982E1
2.570998594E1,-1.021000028E0,9.969999641E-2,-1.315559959E1
2.571999688E1,4.821999967E-1,-9.549999833E-1,-1.344999981E1
2.572997656E1,1.688699961E0,-1.719499946E0,-1.374160004E1
2.573998906E1,2.059000015E0,-2.371199846E0,-1.477019978E1
2.575000000E1,1.802899957E0,-2.640399933E0,-1.555499935E1
2.575997969E1,9.007999897E-1,-2.610599995E0,-1.554739952E1
2.576999063E1,-7.090000063E-2,-2.287999868E0,-1.474039936E1
2.578000156E1,-1.273699999E0,-2.039700031E0,-1.337279987E1
2.578998125E1,-2.685999870E0,-1.902499914E0,-1.203100014E1
2.579999219E1,-4.291599751E0,-1.777899981E0,-1.050179958E1
2.580997188E1,-5.745899677E0,-1.871499896E0,-8.911399841E0
2.581998281E1,-7.040400028E0,-2.039000034E0,-7.072999954E0
2.582999531E1,-8.053199768E0,-2.424799919E0,-5.133800030E0
2.583997500E1,-8.907099724E0,-2.797699928E0,-3.319399834E0
2.584998594E1,-9.548500061E0,-3.228199959E0,-1.024899960E0
2.585999688E1,-9.504399300E0,-3.430500031E0,1.862499952E0
2.586997656E1,-9.020400047E0,-3.233799934E0,4.489500046E0
2.587998750E1,-8.060500145E0,-2.625499964E0,7.165599823E0
2.588999844E1,-6.861299992E0,-1.825399995E0,1.042350006E1
2.589997812E1,-5.706399918E0,-5.443999767E-1,1.254889965E1
2.590998906E1,-5.247699738E0,1.439700007E0,1.237279987E1
2.592000000E1,-5.119599819E0,4.880300045E0,1.085680008E1
2.592997969E1,-5.062699795E0,9.039599419E0,9.314000130E0
2.593999219E1,-3.069499969E0,1.213169956E1,1.141230011E1
2.595000313E1,9.445999861E-1,1.236520004E1,1.521579933E1
2.595998281E1,4.398900032E0,1.057539940E1,1.805690002E1
2.596999375E1,7.121599674E0,7.116199970E0,1.937809944E1
2.597997344E1,9.483599663E0,3.143100023E0,1.912570000E1
2.598998438E1,1.115359974E1,-1.546999961E-1,1.768929863E1
2.599999531E1,1.136699963E1,-2.181299925E0,1.532749939E1
2.600997500E1,1.006979942E1,-3.282799959E0,1.221039963E1
2.601998594E1,8.444999695E0,-3.798099995E0,8.371299744E0
2.602999844E1,6.830299854E0,-4.390699863E0,5.113800049E0
2.603997812E1,5.515299797E0,-4.895199776E0,2.607899904E0
2.604998906E1,4.712599754E0,-5.689300060E0,8.314999938E-1
2.606000000E1,4.444399834E0,-6.641099930E0,5.099999718E-3
2.606997969E1,3.893299818E0,-8.232500076E0,7.519999892E-2
2.607999062E1,3.296900034E0,-9.672100067E0,3.357000053E-1
2.609000156E1,3.532599926E0,-1.080000019E1,1.184000000E-1
2.609998125E1,4.647599697E0,-1.158640003E1,-8.442999721E-1
2.610999375E1,6.731099606E0,-1.204309940E1,-2.776199818E0
2.611997344E1,8.254499435E0,-1.209589958E1,-5.349599838E0
2.612998281E1,8.994500160E0,-1.197469997E1,-7.258399963E0
2.613999531E1,8.813799858E0,-1.178929996E1,-8.375000000E0
2.614997500E1,8.040900230E0,-1.147489929E1,-8.851099968E0
2.615998594E1,6.233599663E0,-1.106519985E1,-8.763599396E0
2.616999688E1,4.054500103E0,-1.042669964E1,-8.462200165E0
2.617997656E1,2.049000025E0,-9.388599396E0,-7.694299698E0
2.618998750E1,5.730000138E-1,-8.194700241E0,-6.405900002E0
2.619999844E1,-3.359999880E-2,-6.855000019E0,-4.836299896E0
2.620997813E1,1.675999910E-1,-5.782499790E0,-2.911799908E0
2.621999062E1,6.046000123E-1,-4.881599903E0,-1.480899930E0
2.623000156E1,8.915999532E-1,-3.690599918E0,4.897999763E-1
2.623998125E1,1.201200008E0,-2.057800055E0,1.981899977E0
2.624999219E1,9.196999669E-1,-3.104999959E-1,2.634099960E0
2.625997188E1,7.321999669E-1,2.053699970E0,5.165699959E0
2.626998281E1,9.153999686E-1,5.355499744E0,1.343309975E1
2.627999375E1,3.179999888E-1,7.925599575E0,2.549349976E1
2.628997500E1,4.666999876E-1,7.143699646E0,3.617229843E1
2.629998438E1,9.672999978E-1,5.418799877E0,4.159499741E1
2.630999531E1,1.872900009E0,5.334899902E0,3.989179993E1
2.631997500E1,4.774499893E0,6.419199944E0,3.334889984E1
2.632998750E1,7.372900009E0,7.575500011E0,2.475930023E1
2.633999844E1,7.825899601E0,8.407799721E0,1.607569885E1
2.634997813E1,6.165299892E0,9.177000046E0,8.041099548E0
2.635998906E1,3.119400024E0,9.790999413E0,1.208999991E0
2.637000000E1,-3.409999982E-2,1.011789989E1,-3.060999870E0
2.637997969E1,-2.287799835E0,9.922200203E0,-5.347799778E0
2.638999063E1,-3.248099804E0,9.019599915E0,-7.040899754E0
2.640000156E1,-3.296399832E0,7.886899948E0,-8.205499649E0
2.640998125E1,-3.162799835E0,6.377500057E0,-8.519800186E0
2.641999375E1,-3.050299883E0,4.850699902E0,-8.063199997E0
2.642997344E1,-2.924799919E0,3.584199905E0,-7.661999702E0
2.643998281E1,-2.631599903E0,2.382499933E0,-7.593999863E0
2.644999531E1,-2.396299839E0,1.511999965E0,-8.256999969E0
2.645997500E1,-2.243700027E0,9.539999962E-1,-9.223099709E0
2.646998594E1,-2.240900040E0,5.809000134E-1,-1.029769993E1
2.647999688E1,-2.505899906E0,3.154000044E-1,-1.120499992E1
2.648997656E1,-2.682399988E0,5.309999734E-2,-1.179099941E1
2.649998750E1,-2.933199883E0,-1.956999898E-1,-1.209609985E1
2.650999844E1,-3.264899969E0,-4.619999826E-1,-1.196529961E1
2.651997812E1,-3.626999855E0,-8.032000065E-1,-1.142679977E1
2.652999062E1,-3.923699856E0,-1.175799966E0,-1.079059982E1
2.654000000E1,-4.869599819E0,-1.589999914E0,-1.013589954E1
2.654998125E1,-5.647199631E0,-2.169999838E0,-9.530200005E0
2.655999219E1,-6.189799786E0,-2.929399967E0,-8.520400047E0
2.656997188E1,-6.025899887E0,-3.895499945E0,-6.870100021E0
2.657998281E1,-5.114999771E0,-4.637799740E0,-4.472300053E0
2.658999375E1,-3.875599861E0,-4.713099957E0,-2.147599936E0
2.659997344E1,-2.812399864E0,-3.853399992E0,1.097999960E-1
2.660998438E1,-1.771999955E0,-2.675599813E0,2.967599869E0
2.661999531E1,-7.653999925E-1,-1.671399951E0,6.350800037E0
2.662997500E1,4.150999784E-1,-1.126500010E0,1.009999943E1
2.663998594E1,1.294199944E0,-6.367999911E-1,1.326579952E1
2.664999844E1,1.371199965E0,2.307999879E-1,1.437479973E1
2.665997813E1,5.012999773E-1,1.772099972E0,1.300619984E1
2.666998906E1,-3.348999918E-1,3.794799805E0,1.062090015E1
2.668000000E1,-1.098199964E0,6.807399750E0,8.928899765E0
2.668997969E1,-2.085999995E-1,8.231499672E0,9.730199814E0
2.669999062E1,2.594099998E0,7.695299625E0,1.094629955E1
2.671000156E1,6.065700054E0,6.001999855E0,1.120959949E1
2.671998125E1,9.219099998E0,3.140799999E0,1.076209927E1
2.672999375E1,1.081639957E1,-2.412000000E-1,9.859700203E0
2.673997344E1,1.098189926E1,-3.073099852E0,9.768899918E0
2.674998281E1,1.058659935E1,-3.031800032E0,9.422200203E0
